s,C
Time,"TEMP_CENTER"
 1.2730073E+001, 7.0652279E+001
 1.2753038E+001, 7.2617007E+001
 1.2787484E+001, 7.5433930E+001
 1.2810448E+001, 7.7681976E+001
 1.2844894E+001, 7.9082195E+001
 1.2881637E+001, 8.0787152E+001
 1.2906897E+001, 8.5707191E+001
 1.2930804E+001, 9.4367158E+001
 1.2964634E+001, 1.0826115E+002
 1.2995936E+001, 1.2204299E+002
 1.3024949E+001, 1.9272314E+002
 1.3051912E+001, 4.7435552E+002
 1.3087863E+001, 6.7123189E+002
 1.3114826E+001, 5.8095482E+002
 1.3141789E+001, 7.0762756E+002
 1.3174144E+001, 7.1190285E+002
 1.3206499E+001, 5.4773926E+002
 1.3230766E+001, 4.6547861E+002
 1.3263121E+001, 4.2586779E+002
 1.3295476E+001, 3.4690260E+002
 1.3323949E+001, 4.0594201E+002
 1.3353312E+001, 5.1834029E+002
 1.3382674E+001, 5.4619424E+002
 1.3412036E+001, 4.0665441E+002
 1.3441399E+001, 2.2264818E+002
 1.3470761E+001, 1.4764420E+002
 1.3500124E+001, 1.1567293E+002
 1.3539273E+001, 1.4309411E+002
 1.3568636E+001, 2.3898941E+002
 1.3597998E+001, 3.1544597E+002
 1.3630297E+001, 3.4621150E+002
 1.3651829E+001, 3.0471313E+002
 1.3684128E+001, 2.1537995E+002
 1.3716427E+001, 1.2116106E+002
 1.3748725E+001, 7.4446752E+001
 1.3770258E+001, 6.1484422E+001
 1.3802557E+001, 5.9740592E+001
 1.3834855E+001, 6.0220774E+001
 1.3867154E+001, 5.5071350E+001
 1.3895184E+001, 4.5913855E+001
 1.3923214E+001, 4.3200209E+001
 1.3951244E+001, 4.6170993E+001
 1.3988617E+001, 6.3071227E+001
 1.4016647E+001, 1.1043057E+002
 1.4044677E+001, 2.0573776E+002
 1.4072707E+001, 3.8976927E+002
 1.4100736E+001, 6.4345723E+002
 1.4138110E+001, 8.3677798E+002
 1.4166140E+001, 5.9855352E+002
 1.4194169E+001, 4.0278817E+002
 1.4225002E+001, 2.8997266E+002
 1.4255835E+001, 2.4714349E+002
 1.4286668E+001, 2.5193371E+002
 1.4317501E+001, 2.6514272E+002
 1.4348334E+001, 2.6811159E+002
 1.4379167E+001, 2.1962655E+002
 1.4410000E+001, 1.8905524E+002
 1.4431583E+001, 1.8811162E+002
 1.4465499E+001, 1.8802998E+002
 1.4490371E+001, 1.5030868E+002
 1.4527679E+001, 1.0084807E+002
 1.4552551E+001, 8.3632710E+001
 1.4585888E+001, 9.7932616E+001
 1.4619225E+001, 1.8825125E+002
 1.4641449E+001, 3.1219563E+002
 1.4679396E+001, 4.4287529E+002
 1.4707856E+001, 6.0232679E+002
 1.4737264E+001, 6.7797514E+002
 1.4768570E+001, 6.5060185E+002
 1.4799876E+001, 5.6300291E+002
 1.4820746E+001, 4.4514745E+002
 1.4852052E+001, 3.3035640E+002
 1.4883358E+001, 2.1285991E+002
 1.4914664E+001, 1.3902261E+002
 1.4945969E+001, 1.0093062E+002
 1.4977275E+001, 8.3958121E+001
 1.5008581E+001, 7.4743482E+001
 1.5031539E+001, 6.7571577E+001
 1.5065975E+001, 5.9957124E+001
 1.5100411E+001, 5.1629148E+001
 1.5122035E+001, 4.6917714E+001
 1.5152470E+001, 4.5671079E+001
 1.5182905E+001, 4.6481020E+001
 1.5216384E+001, 6.8114269E+001
 1.5249863E+001, 1.5794001E+002
 1.5272182E+001, 3.4405204E+002
 1.5305661E+001, 4.7652846E+002
 1.5335464E+001, 4.1135696E+002
 1.5365267E+001, 3.0381751E+002
 1.5395071E+001, 2.3145910E+002
 1.5424874E+001, 2.4353713E+002
 1.5454678E+001, 5.4585685E+002
 1.5484481E+001, 7.7661103E+002
 1.5514284E+001, 7.8309233E+002
 1.5544088E+001, 6.8614004E+002
 1.5573891E+001, 5.0489734E+002
 1.5606675E+001, 3.8137373E+002
 1.5639459E+001, 3.4092731E+002
