s,C
Time,"TEMP_CENTER"
 1.7461421E+001, 2.0459385E+001
 1.7496813E+001, 2.0452013E+001
 1.7532205E+001, 2.0442992E+001
 1.7567597E+001, 2.0435181E+001
 1.7585293E+001, 2.0430706E+001
 1.7620685E+001, 2.0427276E+001
 1.7656078E+001, 2.0423986E+001
 1.7673774E+001, 2.0423078E+001
 1.7709166E+001, 2.0423684E+001
 1.7744558E+001, 2.0424872E+001
 1.7762254E+001, 2.0426269E+001
 1.7797646E+001, 2.0427139E+001
 1.7833038E+001, 2.0429302E+001
 1.7850734E+001, 2.0432106E+001
 1.7886126E+001, 2.0435214E+001
 1.7923288E+001, 2.0440498E+001
 1.7942753E+001, 2.0443685E+001
 1.7981685E+001, 2.0446499E+001
 1.8001150E+001, 2.0449580E+001
 1.8040081E+001, 2.0452763E+001
 1.8079013E+001, 2.0457567E+001
 1.8098478E+001, 2.0461129E+001
 1.8137410E+001, 2.0462086E+001
 1.8156875E+001, 2.0463041E+001
 1.8190637E+001, 2.0462768E+001
 1.8224399E+001, 2.0462105E+001
 1.8241280E+001, 2.0461946E+001
 1.8275042E+001, 2.0460962E+001
 1.8308804E+001, 2.0457976E+001
 1.8345942E+001, 2.0452633E+001
 1.8364512E+001, 2.0449936E+001
 1.8399763E+001, 2.0450874E+001
 1.8433128E+001, 2.0453764E+001
 1.8466492E+001, 2.0458744E+001
 1.8483175E+001, 2.0464836E+001
 1.8516539E+001, 2.0473326E+001
 1.8553241E+001, 2.0484655E+001
 1.8571591E+001, 2.0494500E+001
 1.8608292E+001, 2.0507455E+001
 1.8644994E+001, 2.0531062E+001
 1.8663344E+001, 2.0561389E+001
 1.8700045E+001, 2.0618533E+001
 1.8736746E+001, 2.0721030E+001
 1.8755097E+001, 2.0822140E+001
 1.8791798E+001, 2.0958982E+001
 1.8810149E+001, 2.1119585E+001
 1.8843746E+001, 2.1286341E+001
 1.8874240E+001, 2.1486247E+001
 1.8904733E+001, 2.1656508E+001
 1.8935227E+001, 2.1795166E+001
 1.8965721E+001, 2.1886835E+001
 1.8996214E+001, 2.1918261E+001
 1.9026708E+001, 2.1915982E+001
 1.9057202E+001, 2.1903285E+001
 1.9089220E+001, 2.1868697E+001
 1.9122763E+001, 2.1767128E+001
 1.9156306E+001, 2.1635231E+001
 1.9173077E+001, 2.1533951E+001
 1.9206620E+001, 2.1416428E+001
 1.9240163E+001, 2.1228904E+001
 1.9273706E+001, 2.1037416E+001
 1.9290478E+001, 2.0923968E+001
 1.9324021E+001, 2.0836962E+001
 1.9357564E+001, 2.0741912E+001
 1.9391107E+001, 2.0669144E+001
 1.9428004E+001, 2.0613721E+001
 1.9446453E+001, 2.0582736E+001
 1.9483350E+001, 2.0559812E+001
 1.9501799E+001, 2.0541820E+001
 1.9538696E+001, 2.0528683E+001
 1.9575593E+001, 2.0516562E+001
 1.9594042E+001, 2.0510770E+001
 1.9630939E+001, 2.0507343E+001
 1.9667837E+001, 2.0504179E+001
 1.9686285E+001, 2.0501276E+001
 1.9723183E+001, 2.0499080E+001
 1.9741631E+001, 2.0497276E+001
 1.9778528E+001, 2.0495802E+001
 1.9815426E+001, 2.0493623E+001
 1.9833874E+001, 2.0492657E+001
 1.9868413E+001, 2.0492433E+001
 1.9900594E+001, 2.0493969E+001
