s,C
Time,"TEMP_CENTER"
 1.8152648E+001, 2.1116077E+001
 1.8191326E+001, 2.1115875E+001
 1.8217112E+001, 2.1114990E+001
 1.8242898E+001, 2.1113558E+001
 1.8281577E+001, 2.1111329E+001
 1.8307362E+001, 2.1108791E+001
 1.8333148E+001, 2.1106518E+001
 1.8368615E+001, 2.1103759E+001
 1.8391189E+001, 2.1101066E+001
 1.8427308E+001, 2.1098208E+001
 1.8452140E+001, 2.1095145E+001
 1.8490629E+001, 2.1091767E+001
 1.8517944E+001, 2.1088214E+001
 1.8545259E+001, 2.1085275E+001
 1.8572573E+001, 2.1082295E+001
 1.8613546E+001, 2.1078380E+001
 1.8640860E+001, 2.1074290E+001
 1.8668175E+001, 2.1070943E+001
 1.8695490E+001, 2.1067585E+001
 1.8722805E+001, 2.1064293E+001
 1.8750120E+001, 2.1061171E+001
 1.8791092E+001, 2.1057723E+001
 1.8814619E+001, 2.1055070E+001
 1.8849909E+001, 2.1052760E+001
 1.8877082E+001, 2.1050306E+001
 1.8905549E+001, 2.1048205E+001
 1.8934017E+001, 2.1046068E+001
 1.8962484E+001, 2.1043952E+001
 1.8990951E+001, 2.1042077E+001
 1.9033652E+001, 2.1040011E+001
 1.9062119E+001, 2.1038199E+001
 1.9087321E+001, 2.1036973E+001
 1.9112523E+001, 2.1035829E+001
 1.9150326E+001, 2.1034512E+001
 1.9175528E+001, 2.1033302E+001
 1.9200730E+001, 2.1032378E+001
 1.9241053E+001, 2.1031687E+001
 1.9268775E+001, 2.1031227E+001
 1.9296497E+001, 2.1030930E+001
 1.9324219E+001, 2.1030654E+001
 1.9351942E+001, 2.1030299E+001
 1.9393525E+001, 2.1029459E+001
 1.9421247E+001, 2.1027994E+001
 1.9448969E+001, 2.1026361E+001
 1.9473495E+001, 2.1024756E+001
 1.9510283E+001, 2.1022722E+001
 1.9534809E+001, 2.1020613E+001
 1.9560561E+001, 2.1018724E+001
 1.9601028E+001, 2.1016213E+001
 1.9628006E+001, 2.1013379E+001
 1.9654985E+001, 2.1010832E+001
 1.9681963E+001, 2.1008096E+001
 1.9722430E+001, 2.1004435E+001
 1.9747424E+001, 2.1000794E+001
 1.9770434E+001, 2.0998086E+001
 1.9804949E+001, 2.0994712E+001
 1.9839463E+001, 2.0990798E+001
 1.9863624E+001, 2.0987503E+001
 1.9901590E+001, 2.0983926E+001
 1.9926901E+001, 2.0980201E+001
 1.9952212E+001, 2.0977099E+001
 1.9990178E+001, 2.0973030E+001
 2.0015489E+001, 2.0968784E+001
 2.0040800E+001, 2.0965375E+001
 2.0078766E+001, 2.0961253E+001
 2.0104077E+001, 2.0957329E+001
 2.0142043E+001, 2.0953721E+001
 2.0167354E+001, 2.0950578E+001
 2.0192664E+001, 2.0948022E+001
 2.0230631E+001, 2.0944753E+001
 2.0255941E+001, 2.0941445E+001
 2.0281252E+001, 2.0938826E+001
 2.0319219E+001, 2.0935614E+001
 2.0344529E+001, 2.0932328E+001
 2.0382496E+001, 2.0929096E+001
 2.0407806E+001, 2.0926034E+001
 2.0433117E+001, 2.0923713E+001
 2.0460959E+001, 2.0921399E+001
 2.0502722E+001, 2.0918762E+001
 2.0530564E+001, 2.0916443E+001
 2.0558406E+001, 2.0914868E+001
 2.0586248E+001, 2.0913642E+001
 2.0616874E+001, 2.0912313E+001
 2.0647500E+001, 2.0910802E+001
 2.0678126E+001, 2.0909052E+001
 2.0707137E+001, 2.0907075E+001
 2.0734533E+001, 2.0904906E+001
 2.0761928E+001, 2.0902059E+001
 2.0803022E+001, 2.0897771E+001
 2.0830417E+001, 2.0892910E+001
